,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
281,acri-cafe-bronx,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.8358183531176, 'longitude': -73.8403961062431}",(718) 829-6000,3180.558735810184,vCIMRKwMV5ehPYPb7sd2Lg,https://s3-media2.fl.yelpcdn.com/bphoto/ghKLduqnh4dJ3AXVuBXCmg/o.jpg,False,"{'address1': '1315 Commerce Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1315 Commerce Ave', 'Bronx, NY 10461']}",Acri Cafe,+17188296000,$$,4.0,119,"['delivery', 'pickup']",https://www.yelp.com/biz/acri-cafe-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
282,cinco-de-mayo-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.8225131696248, 'longitude': -73.9115964114002}",(718) 676-9444,4727.305104012392,cQGW6BWU6lppWVSwlFBDgA,https://s3-media2.fl.yelpcdn.com/bphoto/Ranf5iIvgryqCNAWV9RloQ/o.jpg,False,"{'address1': '837 Washington Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['837 Washington Ave', 'Bronx, NY 10451']}",Cinco De Mayo,+17186769444,$,3.5,92,"['delivery', 'pickup']",https://www.yelp.com/biz/cinco-de-mayo-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
283,campesino-dominicano-restaurant-bronx,"[{'alias': 'dominican', 'title': 'Dominican'}]","{'latitude': 40.8546314413067, 'longitude': -73.9117478763285}",(917) 737-7798,3405.551195545972,iKZYKwxqcjITG5D6h_xumg,https://s3-media1.fl.yelpcdn.com/bphoto/lxyceRgsRg4rpcPbHaXjXQ/o.jpg,False,"{'address1': '1987 University Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1987 University Ave', 'Bronx, NY 10453']}",Campesino Dominicano Restaurant,+19177377798,,4.0,4,"['delivery', 'pickup']",https://www.yelp.com/biz/campesino-dominicano-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
284,the-bronx-beer-hall-bronx,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'latitude': 40.854118, 'longitude': -73.888175}",(347) 396-0555,1430.7419975703415,zEHzdRjEa23tcH585_SqHw,https://s3-media2.fl.yelpcdn.com/bphoto/ZmMbuf1YTCi93GgFErwL-w/o.jpg,False,"{'address1': '2344 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2344 Arthur Ave', 'Bronx, NY 10458']}",The Bronx Beer Hall,+13473960555,$$,3.5,143,[],https://www.yelp.com/biz/the-bronx-beer-hall-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
285,tapas-italiano-bronx,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.8549003601074, 'longitude': -73.8884735107422}",(347) 833-2588,1458.8567325992776,Lx3hJXU4ocsGu3NUBk1xEQ,https://s3-media4.fl.yelpcdn.com/bphoto/CKKHWMElCxMi2yDoXhMLqQ/o.jpg,False,"{'address1': '2363 Arthur Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2363 Arthur Ave', 'Bronx, NY 10458']}",Tapas Italiano,+13478332588,$$,4.0,19,[],https://www.yelp.com/biz/tapas-italiano-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
286,el-fogon-dominicano-restaurant-bronx,"[{'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.837612071803, 'longitude': -73.91107380376}",(347) 270-1708,3712.2269984790773,aKiiSSgWkfHNw-kT35vuig,https://s3-media3.fl.yelpcdn.com/bphoto/F3SCuKEdP9F6BnG6uck27Q/o.jpg,False,"{'address1': '283 E 170th St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['283 E 170th St', 'Bronx, NY 10456']}",El Fogon Dominicano Restaurant,+13472701708,,5.0,2,[],https://www.yelp.com/biz/el-fogon-dominicano-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
287,mcdermotts-pub-bronx,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.84276, 'longitude': -73.84622}",(718) 792-4490,2365.347940974821,tKIegplIoWexMQWqLgbnLw,https://s3-media4.fl.yelpcdn.com/bphoto/2w-nwq0KqwAmcKaZ683SGA/o.jpg,False,"{'address1': '2634 E Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['2634 E Tremont Ave', 'Bronx, NY 10461']}",McDermott's Pub,+17187924490,$$,4.0,34,[],https://www.yelp.com/biz/mcdermotts-pub-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
288,montezuma-mexican-restaurant-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.86868, 'longitude': -73.90185}",(718) 601-6400,3157.728113739298,nBQX8KJy0jBeDQhX8LlYFQ,https://s3-media1.fl.yelpcdn.com/bphoto/wIXS_eDcHVpWzAi5gLCBzQ/o.jpg,False,"{'address1': '119 W Kingsbridge Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['119 W Kingsbridge Rd', 'Bronx, NY 10468']}",Montezuma Mexican Restaurant,+17186016400,$$,3.0,119,"['delivery', 'pickup']",https://www.yelp.com/biz/montezuma-mexican-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
289,yankee-j-z-pizza-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.8292327076197, 'longitude': -73.8757006824017}",(718) 328-4349,2580.474416490041,ABLWvqnpjYT7GZ7jssRx5A,https://s3-media4.fl.yelpcdn.com/bphoto/OeK8fLWrONbi5ZW_tTjUnA/o.jpg,False,"{'address1': '1599 Westchester Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10472', 'country': 'US', 'state': 'NY', 'display_address': ['1599 Westchester Ave', 'Bronx, NY 10472']}",Yankee J-Z Pizza,+17183284349,$,4.5,54,[],https://www.yelp.com/biz/yankee-j-z-pizza-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
290,benyam-cuisine-new-york,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]","{'latitude': 40.82522, 'longitude': -73.94058}",(212) 510-7353,6541.17822942605,2tTUnW5filzR3YG-G7rZ0w,https://s3-media3.fl.yelpcdn.com/bphoto/B1knNZx_nR5aG1scxAUdZQ/o.jpg,False,"{'address1': '2795 Frederick Douglas Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10039', 'country': 'US', 'state': 'NY', 'display_address': ['2795 Frederick Douglas Blvd', 'New York, NY 10039']}",Benyam Cuisine,+12125107353,$$,5.0,86,[],https://www.yelp.com/biz/benyam-cuisine-new-york?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
292,accra-bronx,"[{'alias': 'african', 'title': 'African'}]","{'latitude': 40.85402, 'longitude': -73.90849}",(718) 584-8300,3141.4739080521927,hcijjw-1OCZLt9iswz4vrQ,https://s3-media2.fl.yelpcdn.com/bphoto/g6MxpE1_WmnVBmaVNh4F6g/o.jpg,False,"{'address1': '2041 Davidson Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['2041 Davidson Ave', 'Bronx, NY 10453']}",Accra,+17185848300,$$,3.5,31,[],https://www.yelp.com/biz/accra-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
293,guadalupe-restaurant-new-york-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.86739, 'longitude': -73.92083}",(212) 304-1083,4482.3257297634655,2IrwjU67gguqLqQqZ1nFPg,https://s3-media2.fl.yelpcdn.com/bphoto/m2_22-brM0rUM5tLhJ_4jA/o.jpg,False,"{'address1': '597 W 207th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['597 W 207th St', 'New York, NY 10034']}",Guadalupe Restaurant,+12123041083,$$,4.0,628,"['delivery', 'pickup']",https://www.yelp.com/biz/guadalupe-restaurant-new-york-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
294,anthonys-famous-gourmet-deli-bronx,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.88099, 'longitude': -73.87793}",(718) 798-4773,3246.884435966631,VtAo_tC7kkHnpzlEV_Larg,https://s3-media3.fl.yelpcdn.com/bphoto/mVsk4lh13JnTo3ymm1GNcg/o.jpg,False,"{'address1': '169 E Gun Hill Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10467', 'country': 'US', 'state': 'NY', 'display_address': ['169 E Gun Hill Rd', 'Bronx, NY 10467']}",Anthony's Famous Gourmet Deli,+17187984773,$,4.5,17,['pickup'],https://www.yelp.com/biz/anthonys-famous-gourmet-deli-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
295,olivias-restaurant-lounge-east-bronx,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.8325579767452, 'longitude': -73.8641422286413}",(347) 281-9588,2268.3615874895163,OtVWNLpkeXwUMFLEmZ2utg,https://s3-media3.fl.yelpcdn.com/bphoto/YSKuruySWewFeB5AWpNU2g/o.jpg,False,"{'address1': '1854 Westchester Ave', 'address2': '', 'address3': '', 'city': 'East Bronx', 'zip_code': '10472', 'country': 'US', 'state': 'NY', 'display_address': ['1854 Westchester Ave', 'East Bronx, NY 10472']}",Olivia's Restaurant Lounge,+13472819588,$$$$,3.5,17,[],https://www.yelp.com/biz/olivias-restaurant-lounge-east-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
296,la-casa-de-yala-bronx,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.8346620546749, 'longitude': -73.8691869897021}",,1959.8079992292082,WoZhARQNyDRGWub9OPUcAQ,https://s3-media4.fl.yelpcdn.com/bphoto/gfGrSQw9qie2Y70sWPUGVw/o.jpg,False,"{'address1': '1756 E 174th St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10472', 'country': 'US', 'state': 'NY', 'display_address': ['1756 E 174th St', 'Bronx, NY 10472']}",La Casa De Yala,,,3.5,13,"['delivery', 'pickup']",https://www.yelp.com/biz/la-casa-de-yala-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
297,olive-garden-italian-restaurant-bronx-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.864583, 'longitude': -73.827656}",(718) 931-1045,3926.478719407428,1vSBnxYMlFTW4nzk5KkAFw,https://s3-media3.fl.yelpcdn.com/bphoto/_ly0pTJsW2mZHowfmLqddA/o.jpg,False,"{'address1': '200 Baychester Ave', 'address2': 'Ste 208A', 'address3': None, 'city': 'Bronx', 'zip_code': '10475', 'country': 'US', 'state': 'NY', 'display_address': ['200 Baychester Ave', 'Ste 208A', 'Bronx, NY 10475']}",Olive Garden Italian Restaurant,+17189311045,$$,2.5,170,[],https://www.yelp.com/biz/olive-garden-italian-restaurant-bronx-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
298,chirping-chicken-bronx,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 40.8474, 'longitude': -73.8308799}",(718) 823-8700,3460.881808795323,rDljxcZses19ZdpwmpCvvg,https://s3-media3.fl.yelpcdn.com/bphoto/qIu9KSqm10MUiHaVknWp7w/o.jpg,False,"{'address1': '3048 Buhre Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['3048 Buhre Ave', 'Bronx, NY 10461']}",Chirping Chicken,+17188238700,$$,3.5,49,[],https://www.yelp.com/biz/chirping-chicken-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
300,el-bohio-tropical-square-restaurant-bronx,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]","{'latitude': 40.8406729235789, 'longitude': -73.8435504889849}",(718) 409-4442,2669.5465942959986,edvR9-uj3ua94b4GzMF9Uw,https://s3-media3.fl.yelpcdn.com/bphoto/EK5Uknm8dJac7AAO4Zsh0Q/o.jpg,False,"{'address1': '20 Westchester Sq', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['20 Westchester Sq', 'Bronx, NY 10461']}",El Bohio Tropical Square Restaurant,+17184094442,$$,3.5,39,[],https://www.yelp.com/biz/el-bohio-tropical-square-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
301,mr-qs-chinese-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.85579, 'longitude': -73.85576}",(718) 823-2424,1367.8060706407384,b2mz9v_lYZ0J-cOqAd_aeQ,https://s3-media2.fl.yelpcdn.com/bphoto/9MdsoGnwEM09crl0KsOD5w/o.jpg,False,"{'address1': '2115 Williamsbridge Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['2115 Williamsbridge Rd', 'Bronx, NY 10461']}",Mr Q's Chinese Restaurant,+17188232424,$$,3.0,70,"['pickup', 'delivery']",https://www.yelp.com/biz/mr-qs-chinese-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
302,ultimate-grill-bronx-2,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.8708787, 'longitude': -73.846493}",(347) 947-3400,2948.113320595905,whGNshYTG7l9BMqB-YQ5dQ,https://s3-media3.fl.yelpcdn.com/bphoto/TDZF7v7Fj2YyZrpq4UDgvw/o.jpg,False,"{'address1': '1345 E Gun Hill Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10469', 'country': 'US', 'state': 'NY', 'display_address': ['1345 E Gun Hill Rd', 'Bronx, NY 10469']}",Ultimate Grill,+13479473400,$$,3.5,54,"['pickup', 'delivery']",https://www.yelp.com/biz/ultimate-grill-bronx-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
303,rainbow-diner-bronx,"[{'alias': 'diners', 'title': 'Diners'}]","{'latitude': 40.8563019, 'longitude': -73.867888}",(718) 823-7715,541.8574021074429,NKNzH6-N1Z6vAKoZZEswhQ,https://s3-media4.fl.yelpcdn.com/bphoto/sX5LAQpQlhAl2cEm1ppy_w/o.jpg,False,"{'address1': '2197 White Plains Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['2197 White Plains Rd', 'Bronx, NY 10462']}",Rainbow Diner,+17188237715,$$,3.5,51,"['pickup', 'delivery']",https://www.yelp.com/biz/rainbow-diner-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
304,la-chiqui-restaurant-bronx,"[{'alias': 'dominican', 'title': 'Dominican'}]","{'latitude': 40.8233528648988, 'longitude': -73.9238891662151}",(718) 975-7373,5459.458288132492,0RRl-QoQ9XcBJVwSIoX9wg,https://s3-media2.fl.yelpcdn.com/bphoto/C0quxH4PB_UV7hW4Fz_kgA/o.jpg,False,"{'address1': '760 Grand Concourse', 'address2': None, 'address3': 'Bronx Ny', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['760 Grand Concourse', 'Bronx Ny', 'Bronx, NY 10451']}",La Chiqui Restaurant,+17189757373,$$,5.0,5,"['pickup', 'delivery']",https://www.yelp.com/biz/la-chiqui-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
305,sugi-sushi-bronx,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.8251599, 'longitude': -73.82025}",(718) 823-6868,5248.758071862451,IBGq73DGjR7rfnFEsTthcA,https://s3-media3.fl.yelpcdn.com/bphoto/8L-MDrXig78dmA6Baeob3w/o.jpg,False,"{'address1': '3799 E Tremont Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10465', 'country': 'US', 'state': 'NY', 'display_address': ['3799 E Tremont Ave', 'Bronx, NY 10465']}",Sugi sushi,+17188236868,$$,3.5,83,"['pickup', 'delivery']",https://www.yelp.com/biz/sugi-sushi-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
306,b-b-african-and-american-restaurant-bronx,"[{'alias': 'african', 'title': 'African'}]","{'latitude': 40.843578, 'longitude': -73.903587}",(718) 731-7992,2869.2760298088524,EI8xqjodtD_5FOU5bQkAgw,https://s3-media3.fl.yelpcdn.com/bphoto/ARsK9fjA63JMUwurY6OtNg/o.jpg,False,"{'address1': '1715 Webster Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['1715 Webster Ave', 'Bronx, NY 10457']}",B.B. African & American Restaurant,+17187317992,$,4.0,5,[],https://www.yelp.com/biz/b-b-african-and-american-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
307,cachapas-y-mas-new-york,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 40.86199, 'longitude': -73.92478}",(212) 304-2224,4624.89396152333,krx3qFc0QFRqLL3fyscJSQ,https://s3-media1.fl.yelpcdn.com/bphoto/UdWx1FIohr0Se9yLV2Yv2w/o.jpg,False,"{'address1': '107B Dyckman St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10040', 'country': 'US', 'state': 'NY', 'display_address': ['107B Dyckman St', 'New York, NY 10040']}",Cachapas y mas,+12123042224,$,4.0,324,"['pickup', 'delivery']",https://www.yelp.com/biz/cachapas-y-mas-new-york?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
309,tgi-fridays-bronx,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.87168, 'longitude': -73.84857}",(718) 671-7920,3382.368870094854,lUNrmCoIZIYf-IVwnUlLxA,https://s3-media4.fl.yelpcdn.com/bphoto/w9dPO9AUD8URfNAsL8ks5g/o.jpg,False,"{'address1': '51780 East Gun Hill Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10469', 'country': 'US', 'state': 'NY', 'display_address': ['51780 East Gun Hill Rd', 'Bronx, NY 10469']}",TGI Fridays,+17186717920,$$,2.0,181,"['pickup', 'delivery']",https://www.yelp.com/biz/tgi-fridays-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
311,bella-notte-bronx-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.885989, 'longitude': -73.9095335}",(718) 884-1666,4943.705031791855,gOxnVrGfRi55FqYMI7h9XQ,https://s3-media2.fl.yelpcdn.com/bphoto/dVBaY5If7KN1nzIBV24gyw/o.jpg,False,"{'address1': '3524 Johnson Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['3524 Johnson Ave', 'Bronx, NY 10463']}",Bella Notte,+17188841666,$$,3.5,155,"['pickup', 'delivery']",https://www.yelp.com/biz/bella-notte-bronx-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
312,kiraku-sushi-bronx,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.8532877, 'longitude': -73.8534942}",(718) 379-8866,1515.6910449001548,kCk2uqmmJBQ80iLuncNhlQ,https://s3-media2.fl.yelpcdn.com/bphoto/cc65KEn1gM5sh1-h7awiUw/o.jpg,False,"{'address1': '1948 Williamsbridge Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1948 Williamsbridge Rd', 'Bronx, NY 10461']}",Kiraku Sushi,+17183798866,$$,3.5,71,"['pickup', 'delivery']",https://www.yelp.com/biz/kiraku-sushi-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
313,packsun-halal-chicken-bronx,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]","{'latitude': 40.8339280118632, 'longitude': -73.8523728400469}",(718) 822-8777,2586.355144802094,Qu3HTqNc9V2BEtHLSGbc7w,https://s3-media4.fl.yelpcdn.com/bphoto/c-PMJmi1KjwhkKEi8Xdfkg/o.jpg,False,"{'address1': '2160 Westchester Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['2160 Westchester Ave', 'Bronx, NY 10462']}",Packsun Halal Chicken,+17188228777,$,4.5,28,[],https://www.yelp.com/biz/packsun-halal-chicken-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
315,sergios-ristorante-pelham,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.918864, 'longitude': -73.805889}",(914) 278-9771,9232.989063328429,E7CzPEYBEy2LRA_-MUBPzA,https://s3-media1.fl.yelpcdn.com/bphoto/ycLhwK9sCJj2TuA7YjRW8Q/o.jpg,False,"{'address1': '503 Fifth Ave', 'address2': None, 'address3': '', 'city': 'Pelham', 'zip_code': '10803', 'country': 'US', 'state': 'NY', 'display_address': ['503 Fifth Ave', 'Pelham, NY 10803']}",Sergio's Ristorante,+19142789771,$$$,4.5,101,[],https://www.yelp.com/biz/sergios-ristorante-pelham?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
